id,agenda_legislativa,corporacion_id,comision_id,activo,usercreated,usermodifed,created_at,updated_at
4146,1918,1,2241,NA,NA,NA,NA,NA
4147,1917,2,4052,NA,NA,NA,NA,NA
4148,1916,1,2237,NA,NA,NA,NA,NA
4149,1914,2,3357,NA,NA,NA,NA,NA
4150,1913,1,2234,NA,NA,NA,NA,NA
4151,1912,2,4048,NA,NA,NA,NA,NA
4152,1911,2,2232,NA,NA,NA,NA,NA
4153,1910,1,2231,NA,NA,NA,NA,NA
4154,1909,1,2230,NA,NA,NA,NA,NA
4155,1908,1,2229,NA,NA,NA,NA,NA
4156,1907,2,4042,NA,NA,NA,NA,NA
4157,1906,1,2224,NA,NA,NA,NA,NA
4158,1905,2,2223,NA,NA,NA,NA,NA
4159,1904,2,5466,NA,NA,NA,NA,NA
4160,1903,1,2219,NA,NA,NA,NA,NA
4161,1902,2,5410,NA,NA,NA,NA,NA
4162,1901,2,4029,NA,NA,NA,NA,NA
4163,1900,2,2216,NA,NA,NA,NA,NA
4164,1899,2,5222,NA,NA,NA,NA,NA
4165,1898,1,2214,NA,NA,NA,NA,NA
4166,1897,1,3379,NA,NA,NA,NA,NA
4167,1896,1,4006,NA,NA,NA,NA,NA
4168,1895,2,5221,NA,NA,NA,NA,NA
4169,1894,1,2285,NA,NA,NA,NA,NA
4170,1894,2,2286,NA,NA,NA,NA,NA
4171,1893,2,2207,NA,NA,NA,NA,NA
4172,1892,1,2204,NA,NA,NA,NA,NA
4173,1891,1,3878,NA,NA,NA,NA,NA
4174,1890,1,2199,NA,NA,NA,NA,NA
4175,1889,1,3988,NA,NA,NA,NA,NA
4176,1888,1,3385,NA,NA,NA,NA,NA
4177,1887,1,3888,NA,NA,NA,NA,NA
4178,1886,2,4022,NA,NA,NA,NA,NA
4179,1885,1,3870,NA,NA,NA,NA,NA
4180,1884,1,2185,NA,NA,NA,NA,NA
4181,1883,1,2183,NA,NA,NA,NA,NA
4182,1882,1,2180,NA,NA,NA,NA,NA
4183,1878,1,2174,NA,NA,NA,NA,NA
4184,1877,1,4005,NA,NA,NA,NA,NA
4185,1876,1,2265,NA,NA,NA,NA,NA
4186,1876,2,2266,NA,NA,NA,NA,NA
4187,1875,2,4679,NA,NA,NA,NA,NA
4188,1874,2,2163,NA,NA,NA,NA,NA
4189,1873,1,3985,NA,NA,NA,NA,NA
4190,1872,1,2189,NA,NA,NA,NA,NA
4191,1871,2,2632,NA,NA,NA,NA,NA
4192,1870,2,2153,NA,NA,NA,NA,NA
4193,1869,2,3353,NA,NA,NA,NA,NA
4194,1868,2,3381,NA,NA,NA,NA,NA
4195,1867,2,3355,NA,NA,NA,NA,NA
4196,1866,2,3359,NA,NA,NA,NA,NA
4197,1865,1,2144,NA,NA,NA,NA,NA
4198,1864,1,2137,NA,NA,NA,NA,NA
4199,1863,1,2136,NA,NA,NA,NA,NA
4200,1862,1,2135,NA,NA,NA,NA,NA
4201,1861,1,2134,NA,NA,NA,NA,NA
4202,1860,1,2133,NA,NA,NA,NA,NA
4203,1859,1,2132,NA,NA,NA,NA,NA
4204,1858,1,2131,NA,NA,NA,NA,NA
4205,1857,1,2130,NA,NA,NA,NA,NA
4206,1856,1,4011,NA,NA,NA,NA,NA
4207,1855,1,3990,NA,NA,NA,NA,NA
4208,1854,1,3982,NA,NA,NA,NA,NA
4209,1853,1,2126,NA,NA,NA,NA,NA
4210,1852,1,4051,NA,NA,NA,NA,NA
4211,1851,1,2124,NA,NA,NA,NA,NA
4212,1850,1,4043,NA,NA,NA,NA,NA
4213,1849,1,2122,NA,NA,NA,NA,NA
4214,1848,1,2120,NA,NA,NA,NA,NA
4215,1848,2,2121,NA,NA,NA,NA,NA
4216,1847,2,2119,NA,NA,NA,NA,NA
4217,1846,1,2117,NA,NA,NA,NA,NA
4218,1846,2,2118,NA,NA,NA,NA,NA
4219,1845,1,2335,NA,NA,NA,NA,NA
4220,1845,2,2336,NA,NA,NA,NA,NA
4221,1844,1,4056,NA,NA,NA,NA,NA
4222,1844,2,4057,NA,NA,NA,NA,NA
4223,1843,1,2331,NA,NA,NA,NA,NA
4224,1843,2,2332,NA,NA,NA,NA,NA
4225,1842,1,2329,NA,NA,NA,NA,NA
4226,1842,2,2330,NA,NA,NA,NA,NA
4227,1841,2,2107,NA,NA,NA,NA,NA
4228,1840,2,2106,NA,NA,NA,NA,NA
4229,1839,1,2105,NA,NA,NA,NA,NA
4230,1838,1,2104,NA,NA,NA,NA,NA
4231,1837,1,4027,NA,NA,NA,NA,NA
4232,1836,1,2102,NA,NA,NA,NA,NA
4233,1835,1,2101,NA,NA,NA,NA,NA
4234,1834,1,2099,NA,NA,NA,NA,NA
4235,1833,1,2096,NA,NA,NA,NA,NA
4236,1832,2,2095,NA,NA,NA,NA,NA
4237,1831,1,4012,NA,NA,NA,NA,NA
4238,1830,1,3868,NA,NA,NA,NA,NA
4239,1829,2,2092,NA,NA,NA,NA,NA
4240,1828,2,3869,NA,NA,NA,NA,NA
4241,1827,2,2090,NA,NA,NA,NA,NA
4242,1826,2,3891,NA,NA,NA,NA,NA
4243,1825,2,3984,NA,NA,NA,NA,NA
4244,1824,2,2087,NA,NA,NA,NA,NA
4245,1823,2,3996,NA,NA,NA,NA,NA
4246,1822,2,2085,NA,NA,NA,NA,NA
4247,1821,2,4008,NA,NA,NA,NA,NA
4248,1820,2,2083,NA,NA,NA,NA,NA
4249,1819,1,2081,NA,NA,NA,NA,NA
4250,1818,2,2082,NA,NA,NA,NA,NA
4251,1817,2,2079,NA,NA,NA,NA,NA
4252,1816,1,2078,NA,NA,NA,NA,NA
4253,1815,2,2077,NA,NA,NA,NA,NA
4254,1814,2,2076,NA,NA,NA,NA,NA
4255,1813,1,2075,NA,NA,NA,NA,NA
4256,1812,2,3241,NA,NA,NA,NA,NA
4257,1811,2,3881,NA,NA,NA,NA,NA
4258,1810,1,2068,NA,NA,NA,NA,NA
4259,1809,1,2071,NA,NA,NA,NA,NA
4260,1809,2,2072,NA,NA,NA,NA,NA
4261,1808,1,2073,NA,NA,NA,NA,NA
4262,1808,2,2074,NA,NA,NA,NA,NA
4263,1807,1,2065,NA,NA,NA,NA,NA
4264,1806,1,3826,NA,NA,NA,NA,NA
4265,1805,1,3831,NA,NA,NA,NA,NA
4266,1804,1,3833,NA,NA,NA,NA,NA
4267,1803,1,2058,NA,NA,NA,NA,NA
4268,1802,1,2056,NA,NA,NA,NA,NA
4269,1801,2,2055,NA,NA,NA,NA,NA
4270,1800,1,2057,NA,NA,NA,NA,NA
4271,1799,2,2051,NA,NA,NA,NA,NA
4272,1798,1,3820,NA,NA,NA,NA,NA
4273,1797,2,3989,NA,NA,NA,NA,NA
4274,1796,1,2048,NA,NA,NA,NA,NA
4275,1795,1,3782,NA,NA,NA,NA,NA
4276,1794,1,2046,NA,NA,NA,NA,NA
4277,1793,1,2045,NA,NA,NA,NA,NA
4278,1792,1,2044,NA,NA,NA,NA,NA
4279,1791,1,3987,NA,NA,NA,NA,NA
4280,1790,2,3933,NA,NA,NA,NA,NA
4281,1789,1,3875,NA,NA,NA,NA,NA
4282,1788,2,3874,NA,NA,NA,NA,NA
4283,1787,2,2038,NA,NA,NA,NA,NA
4284,1786,2,3356,NA,NA,NA,NA,NA
4285,1785,1,3380,NA,NA,NA,NA,NA
4286,1784,1,2039,NA,NA,NA,NA,NA
4287,1783,1,2032,NA,NA,NA,NA,NA
4288,1782,1,2031,NA,NA,NA,NA,NA
4289,1781,1,2030,NA,NA,NA,NA,NA
4290,1780,1,2029,NA,NA,NA,NA,NA
4291,1779,1,2028,NA,NA,NA,NA,NA
4292,1778,1,2027,NA,NA,NA,NA,NA
4293,1777,1,4004,NA,NA,NA,NA,NA
4294,1776,1,2025,NA,NA,NA,NA,NA
4295,1775,1,3986,NA,NA,NA,NA,NA
4296,1774,1,3929,NA,NA,NA,NA,NA
4297,1773,1,3879,NA,NA,NA,NA,NA
4298,1772,1,2021,NA,NA,NA,NA,NA
4299,1771,1,2020,NA,NA,NA,NA,NA
4300,1770,1,2019,NA,NA,NA,NA,NA
4301,1769,1,2018,NA,NA,NA,NA,NA
4302,1768,1,2017,NA,NA,NA,NA,NA
4303,1767,1,2016,NA,NA,NA,NA,NA
4304,1766,1,4014,NA,NA,NA,NA,NA
4305,1765,1,3998,NA,NA,NA,NA,NA
4306,1764,1,3997,NA,NA,NA,NA,NA
4307,1763,1,3931,NA,NA,NA,NA,NA
4308,1762,1,3877,NA,NA,NA,NA,NA
4309,1761,1,2010,NA,NA,NA,NA,NA
4310,1760,1,2009,NA,NA,NA,NA,NA
4311,1759,1,2008,NA,NA,NA,NA,NA
4312,1758,1,2007,NA,NA,NA,NA,NA
4313,1757,1,2006,NA,NA,NA,NA,NA
4314,1756,1,2005,NA,NA,NA,NA,NA
4315,1755,1,2004,NA,NA,NA,NA,NA
4316,1754,1,2196,NA,NA,NA,NA,NA
4317,1753,2,2002,NA,NA,NA,NA,NA
4318,1752,2,2001,NA,NA,NA,NA,NA
4319,1751,1,2191,NA,NA,NA,NA,NA
4320,1750,1,1999,NA,NA,NA,NA,NA
4321,1749,1,1998,NA,NA,NA,NA,NA
4322,1748,1,3999,NA,NA,NA,NA,NA
4323,1747,2,1996,NA,NA,NA,NA,NA
4324,1746,2,1995,NA,NA,NA,NA,NA
4325,1745,1,1993,NA,NA,NA,NA,NA
4326,1745,2,1994,NA,NA,NA,NA,NA
4327,1744,1,3934,NA,NA,NA,NA,NA
4328,1743,1,1990,NA,NA,NA,NA,NA
4329,1742,1,1989,NA,NA,NA,NA,NA
4330,1741,1,1988,NA,NA,NA,NA,NA
4331,1740,1,1991,NA,NA,NA,NA,NA
4332,1739,2,1986,NA,NA,NA,NA,NA
4333,1738,1,3871,NA,NA,NA,NA,NA
4334,1737,2,1984,NA,NA,NA,NA,NA
4335,1736,1,1983,NA,NA,NA,NA,NA
4336,1735,2,1982,NA,NA,NA,NA,NA
4337,1734,1,1981,NA,NA,NA,NA,NA
4338,1733,1,1980,NA,NA,NA,NA,NA
4339,1732,1,1977,NA,NA,NA,NA,NA
4340,1732,2,1978,NA,NA,NA,NA,NA
4341,1731,1,1976,NA,NA,NA,NA,NA
4342,1730,1,1975,NA,NA,NA,NA,NA
4343,1729,1,3847,NA,NA,NA,NA,NA
4344,1728,1,1973,NA,NA,NA,NA,NA
4345,1727,1,3821,NA,NA,NA,NA,NA
4346,1726,1,1971,NA,NA,NA,NA,NA
4347,1725,1,1970,NA,NA,NA,NA,NA
4348,1724,1,3729,NA,NA,NA,NA,NA
4349,1723,1,6954,NA,NA,NA,NA,NA
4350,1722,1,1967,NA,NA,NA,NA,NA
4351,1721,2,1966,NA,NA,NA,NA,NA
4352,1720,1,3848,NA,NA,NA,NA,NA
4353,1719,1,3721,NA,NA,NA,NA,NA
4354,1718,1,3857,NA,NA,NA,NA,NA
4355,1716,1,1961,NA,NA,NA,NA,NA
4356,1715,1,1960,NA,NA,NA,NA,NA
4357,1714,1,1959,NA,NA,NA,NA,NA
4358,1713,1,1958,NA,NA,NA,NA,NA
4359,1712,2,1955,NA,NA,NA,NA,NA
4360,1710,2,1953,NA,NA,NA,NA,NA
4361,1709,1,1952,NA,NA,NA,NA,NA
4362,1708,1,1951,NA,NA,NA,NA,NA
4363,1707,2,1949,NA,NA,NA,NA,NA
4364,1706,2,4016,NA,NA,NA,NA,NA
4365,1705,2,1950,NA,NA,NA,NA,NA
4366,1704,1,3837,NA,NA,NA,NA,NA
4367,1703,1,3827,NA,NA,NA,NA,NA
4368,1702,2,1944,NA,NA,NA,NA,NA
4369,1701,1,1942,NA,NA,NA,NA,NA
4370,1701,2,1943,NA,NA,NA,NA,NA
4371,1700,1,3819,NA,NA,NA,NA,NA
4372,1699,2,1941,NA,NA,NA,NA,NA
4373,1698,1,1938,NA,NA,NA,NA,NA
4374,1697,1,3781,NA,NA,NA,NA,NA
4375,1696,1,1936,NA,NA,NA,NA,NA
4376,1695,1,4002,NA,NA,NA,NA,NA
4377,1695,2,4003,NA,NA,NA,NA,NA
4378,1694,2,3930,NA,NA,NA,NA,NA
4379,1693,1,1932,NA,NA,NA,NA,NA
4380,1692,1,3694,NA,NA,NA,NA,NA
4381,1691,1,3686,NA,NA,NA,NA,NA
4382,1690,1,1929,NA,NA,NA,NA,NA
4383,1689,1,1927,NA,NA,NA,NA,NA
4384,1688,1,1926,NA,NA,NA,NA,NA
4385,1687,1,1925,NA,NA,NA,NA,NA
4386,1686,1,3382,NA,NA,NA,NA,NA
4387,1686,2,3383,NA,NA,NA,NA,NA
4388,1685,1,1922,NA,NA,NA,NA,NA
4389,1684,1,1921,NA,NA,NA,NA,NA
4390,1682,1,1919,NA,NA,NA,NA,NA
4391,1681,1,1918,NA,NA,NA,NA,NA
4392,1680,1,1917,NA,NA,NA,NA,NA
4393,1679,1,3854,NA,NA,NA,NA,NA
4394,1678,1,1915,NA,NA,NA,NA,NA
4395,1677,1,3714,NA,NA,NA,NA,NA
4396,1676,1,1913,NA,NA,NA,NA,NA
4397,1675,1,1912,NA,NA,NA,NA,NA
4398,1674,1,3841,NA,NA,NA,NA,NA
4399,1673,1,3695,NA,NA,NA,NA,NA
4400,1672,1,1907,NA,NA,NA,NA,NA
4401,1671,1,1906,NA,NA,NA,NA,NA
4402,1670,1,1905,NA,NA,NA,NA,NA
4403,1669,1,1904,NA,NA,NA,NA,NA
4404,1668,1,1901,NA,NA,NA,NA,NA
4405,1667,1,3725,NA,NA,NA,NA,NA
4406,1666,1,3683,NA,NA,NA,NA,NA
4407,1665,1,3680,NA,NA,NA,NA,NA
4408,1664,1,1898,NA,NA,NA,NA,NA
4409,1663,1,1893,NA,NA,NA,NA,NA
4410,1662,1,1891,NA,NA,NA,NA,NA
4411,1661,1,1890,NA,NA,NA,NA,NA
4412,1660,1,1889,NA,NA,NA,NA,NA
4413,1659,1,1894,NA,NA,NA,NA,NA
4414,1658,1,3855,NA,NA,NA,NA,NA
4415,1657,2,1885,NA,NA,NA,NA,NA
4416,1656,1,3832,NA,NA,NA,NA,NA
4417,1655,1,3817,NA,NA,NA,NA,NA
4418,1654,1,1882,NA,NA,NA,NA,NA
4419,1653,1,3722,NA,NA,NA,NA,NA
4420,1652,1,1881,NA,NA,NA,NA,NA
4421,1651,1,3718,NA,NA,NA,NA,NA
4422,1650,1,1877,NA,NA,NA,NA,NA
4423,1649,1,1876,NA,NA,NA,NA,NA
4424,1648,1,1875,NA,NA,NA,NA,NA
4425,1647,1,1874,NA,NA,NA,NA,NA
4426,1646,1,1873,NA,NA,NA,NA,NA
4427,1645,2,1872,NA,NA,NA,NA,NA
4428,1644,2,1871,NA,NA,NA,NA,NA
4429,1643,1,1870,NA,NA,NA,NA,NA
4430,1642,1,1869,NA,NA,NA,NA,NA
4431,1641,2,1868,NA,NA,NA,NA,NA
4432,1640,1,1867,NA,NA,NA,NA,NA
4433,1639,1,1866,NA,NA,NA,NA,NA
4434,1638,1,1865,NA,NA,NA,NA,NA
4435,1637,2,1864,NA,NA,NA,NA,NA
4436,1636,1,1862,NA,NA,NA,NA,NA
4437,1635,1,1863,NA,NA,NA,NA,NA
4438,1634,1,1860,NA,NA,NA,NA,NA
4439,1633,1,1859,NA,NA,NA,NA,NA
4440,1632,1,1857,NA,NA,NA,NA,NA
4441,1631,1,1856,NA,NA,NA,NA,NA
4442,1630,1,1855,NA,NA,NA,NA,NA
4443,1629,2,1854,NA,NA,NA,NA,NA
4444,1628,2,1853,NA,NA,NA,NA,NA
4445,1627,1,1852,NA,NA,NA,NA,NA
4446,1626,1,3861,NA,NA,NA,NA,NA
4447,1625,1,3843,NA,NA,NA,NA,NA
4448,1624,1,3825,NA,NA,NA,NA,NA
4449,1623,1,1848,NA,NA,NA,NA,NA
4450,1622,1,1847,NA,NA,NA,NA,NA
4451,1621,1,1846,NA,NA,NA,NA,NA
4452,1620,1,1844,NA,NA,NA,NA,NA
4453,1619,1,3711,NA,NA,NA,NA,NA
4454,1618,1,1842,NA,NA,NA,NA,NA
4455,1617,1,1841,NA,NA,NA,NA,NA
4456,1615,1,3689,NA,NA,NA,NA,NA
4457,1615,2,3690,NA,NA,NA,NA,NA
4458,1614,1,1837,NA,NA,NA,NA,NA
4459,1613,1,3780,NA,NA,NA,NA,NA
4460,1612,1,1833,NA,NA,NA,NA,NA
4461,1611,1,1832,NA,NA,NA,NA,NA
4462,1610,1,3777,NA,NA,NA,NA,NA
4463,1609,1,3723,NA,NA,NA,NA,NA
4464,1608,1,1824,NA,NA,NA,NA,NA
4465,1607,1,1821,NA,NA,NA,NA,NA
4466,1606,1,1808,NA,NA,NA,NA,NA
4467,1605,1,2305,NA,NA,NA,NA,NA
4468,1604,1,1806,NA,NA,NA,NA,NA
4469,1603,1,1804,NA,NA,NA,NA,NA
4470,1602,1,1803,NA,NA,NA,NA,NA
4471,1601,1,1805,NA,NA,NA,NA,NA
4472,1600,1,1800,NA,NA,NA,NA,NA
4473,1599,1,1794,NA,NA,NA,NA,NA
4474,1598,1,1797,NA,NA,NA,NA,NA
4475,1597,1,1789,NA,NA,NA,NA,NA
4476,1596,1,1788,NA,NA,NA,NA,NA
4477,1595,1,1782,NA,NA,NA,NA,NA
4478,1594,1,1779,NA,NA,NA,NA,NA
4479,1593,1,1781,NA,NA,NA,NA,NA
4480,1592,1,1776,NA,NA,NA,NA,NA
4481,1592,2,1777,NA,NA,NA,NA,NA
4482,1591,1,1775,NA,NA,NA,NA,NA
4483,1590,1,1769,NA,NA,NA,NA,NA
4484,1589,1,3865,NA,NA,NA,NA,NA
4485,1588,1,2313,NA,NA,NA,NA,NA
4486,1588,2,2314,NA,NA,NA,NA,NA
4487,1587,1,1765,NA,NA,NA,NA,NA
4488,1586,1,1764,NA,NA,NA,NA,NA
4489,1585,1,2691,NA,NA,NA,NA,NA
4490,1584,1,1762,NA,NA,NA,NA,NA
4491,1583,1,3676,NA,NA,NA,NA,NA
4492,1582,1,2311,NA,NA,NA,NA,NA
4493,1581,1,3673,NA,NA,NA,NA,NA
4494,1580,1,1757,NA,NA,NA,NA,NA
4495,1580,2,1758,NA,NA,NA,NA,NA
4496,1579,1,1755,NA,NA,NA,NA,NA
4497,1579,2,1756,NA,NA,NA,NA,NA
4498,1578,1,1754,NA,NA,NA,NA,NA
4499,1577,1,1753,NA,NA,NA,NA,NA
4500,1576,2,1752,NA,NA,NA,NA,NA
4501,1575,1,1751,NA,NA,NA,NA,NA
4502,1574,1,1749,NA,NA,NA,NA,NA
4503,1574,2,1750,NA,NA,NA,NA,NA
4504,1573,1,1746,NA,NA,NA,NA,NA
4505,1573,2,1747,NA,NA,NA,NA,NA
4506,1571,1,1743,NA,NA,NA,NA,NA
4507,1570,1,1748,NA,NA,NA,NA,NA
4508,1568,2,1740,NA,NA,NA,NA,NA
4509,1567,1,1739,NA,NA,NA,NA,NA
4510,1566,2,1734,NA,NA,NA,NA,NA
4511,1565,1,1744,NA,NA,NA,NA,NA
4512,1564,2,1732,NA,NA,NA,NA,NA
4513,1563,1,1731,NA,NA,NA,NA,NA
4514,1562,2,1730,NA,NA,NA,NA,NA
4515,1561,2,1729,NA,NA,NA,NA,NA
4516,1560,2,4669,NA,NA,NA,NA,NA
4517,1559,1,1727,NA,NA,NA,NA,NA
4518,1558,1,1726,NA,NA,NA,NA,NA
4519,1557,2,1725,NA,NA,NA,NA,NA
4520,1556,1,3828,NA,NA,NA,NA,NA
4521,1556,2,3829,NA,NA,NA,NA,NA
4522,1555,2,1722,NA,NA,NA,NA,NA
4523,1554,2,1721,NA,NA,NA,NA,NA
4524,1553,1,3802,NA,NA,NA,NA,NA
4525,1553,2,3803,NA,NA,NA,NA,NA
4526,1552,1,1718,NA,NA,NA,NA,NA
4527,1551,2,1717,NA,NA,NA,NA,NA
4528,1550,2,1716,NA,NA,NA,NA,NA
4529,1549,2,1715,NA,NA,NA,NA,NA
4530,1548,1,1714,NA,NA,NA,NA,NA
4531,1547,1,1712,NA,NA,NA,NA,NA
4532,1547,2,1713,NA,NA,NA,NA,NA
4533,1545,2,1710,NA,NA,NA,NA,NA
4534,1544,2,1709,NA,NA,NA,NA,NA
4535,1543,1,3727,NA,NA,NA,NA,NA
4536,1543,2,3728,NA,NA,NA,NA,NA
4537,1542,2,1706,NA,NA,NA,NA,NA
4538,1541,2,1705,NA,NA,NA,NA,NA
4539,1540,1,4549,NA,NA,NA,NA,NA
4540,1539,2,1703,NA,NA,NA,NA,NA
4541,1538,1,1702,NA,NA,NA,NA,NA
4542,1537,1,1701,NA,NA,NA,NA,NA
4543,1536,1,1700,NA,NA,NA,NA,NA
4544,1535,1,1699,NA,NA,NA,NA,NA
4545,1534,1,1698,NA,NA,NA,NA,NA
4546,1533,1,1697,NA,NA,NA,NA,NA
4547,1532,1,1696,NA,NA,NA,NA,NA
4548,1531,1,1694,NA,NA,NA,NA,NA
4549,1530,1,1693,NA,NA,NA,NA,NA
4550,1529,1,1692,NA,NA,NA,NA,NA
4551,1528,1,1690,NA,NA,NA,NA,NA
4552,1527,2,2322,NA,NA,NA,NA,NA
4553,1526,1,1686,NA,NA,NA,NA,NA
4554,1525,1,1685,NA,NA,NA,NA,NA
4555,1524,1,1684,NA,NA,NA,NA,NA
4556,1523,1,1683,NA,NA,NA,NA,NA
4557,1522,1,1681,NA,NA,NA,NA,NA
4558,1520,1,1677,NA,NA,NA,NA,NA
4559,1518,1,1678,NA,NA,NA,NA,NA
4560,1517,1,1674,NA,NA,NA,NA,NA
4561,1516,1,1673,NA,NA,NA,NA,NA
4562,1515,1,1672,NA,NA,NA,NA,NA
4563,1514,1,4374,NA,NA,NA,NA,NA
4564,1513,1,1670,NA,NA,NA,NA,NA
4565,1512,1,3719,NA,NA,NA,NA,NA
4566,1512,2,3720,NA,NA,NA,NA,NA
4567,1511,1,1666,NA,NA,NA,NA,NA
4568,1511,2,1667,NA,NA,NA,NA,NA
4569,1510,1,1665,NA,NA,NA,NA,NA
4570,1509,1,1664,NA,NA,NA,NA,NA
4571,1507,2,3850,NA,NA,NA,NA,NA
4572,1506,2,3808,NA,NA,NA,NA,NA
4573,1505,2,1660,NA,NA,NA,NA,NA
4574,1504,2,3731,NA,NA,NA,NA,NA
4575,1503,2,2325,NA,NA,NA,NA,NA
4576,1502,2,2324,NA,NA,NA,NA,NA
4577,1501,2,2323,NA,NA,NA,NA,NA
4578,1500,2,2318,NA,NA,NA,NA,NA
4579,1499,2,2319,NA,NA,NA,NA,NA
4580,1498,2,2320,NA,NA,NA,NA,NA
4581,1497,1,1651,NA,NA,NA,NA,NA
4582,1496,1,4155,NA,NA,NA,NA,NA
4583,1495,1,2315,NA,NA,NA,NA,NA
4584,1494,1,1648,NA,NA,NA,NA,NA
4585,1493,2,3715,NA,NA,NA,NA,NA
4586,1492,2,1646,NA,NA,NA,NA,NA
4587,1491,1,1644,NA,NA,NA,NA,NA
4588,1491,2,1645,NA,NA,NA,NA,NA
4589,1490,1,1642,NA,NA,NA,NA,NA
4590,1490,2,1643,NA,NA,NA,NA,NA
4591,1489,2,1641,NA,NA,NA,NA,NA
4592,1488,1,1640,NA,NA,NA,NA,NA
4593,1487,1,1639,NA,NA,NA,NA,NA
4594,1486,1,1638,NA,NA,NA,NA,NA
4595,1485,2,3845,NA,NA,NA,NA,NA
4596,1484,2,3834,NA,NA,NA,NA,NA
4597,1483,2,3804,NA,NA,NA,NA,NA
4598,1482,2,3809,NA,NA,NA,NA,NA
4599,1481,2,3779,NA,NA,NA,NA,NA
4600,1480,2,1631,NA,NA,NA,NA,NA
4601,1479,2,3716,NA,NA,NA,NA,NA
4602,1478,2,3710,NA,NA,NA,NA,NA
4603,1477,2,3696,NA,NA,NA,NA,NA
4604,1476,1,2308,NA,NA,NA,NA,NA
4605,1475,1,2312,NA,NA,NA,NA,NA
4606,1474,2,3692,NA,NA,NA,NA,NA
4607,1473,2,3684,NA,NA,NA,NA,NA
4608,1472,2,1623,NA,NA,NA,NA,NA
4609,1471,2,1622,NA,NA,NA,NA,NA
4610,1470,2,1621,NA,NA,NA,NA,NA
4611,1469,2,1620,NA,NA,NA,NA,NA
4612,1468,2,1619,NA,NA,NA,NA,NA
4613,1467,2,1618,NA,NA,NA,NA,NA
4614,1466,2,1617,NA,NA,NA,NA,NA
4615,1465,2,1616,NA,NA,NA,NA,NA
4616,1464,1,2317,NA,NA,NA,NA,NA
4617,1463,1,1798,NA,NA,NA,NA,NA
4618,1463,2,1799,NA,NA,NA,NA,NA
4619,1462,2,2321,NA,NA,NA,NA,NA
4620,1461,2,3852,NA,NA,NA,NA,NA
4621,1460,2,3801,NA,NA,NA,NA,NA
4622,1459,2,3822,NA,NA,NA,NA,NA
4623,1458,2,3859,NA,NA,NA,NA,NA
4624,1457,2,1607,NA,NA,NA,NA,NA
4625,1456,2,1606,NA,NA,NA,NA,NA
4626,1455,2,1605,NA,NA,NA,NA,NA
4627,1454,2,1604,NA,NA,NA,NA,NA
4628,1453,2,1603,NA,NA,NA,NA,NA
4629,1452,2,3678,NA,NA,NA,NA,NA
4630,1451,2,1600,NA,NA,NA,NA,NA
4631,1450,2,1599,NA,NA,NA,NA,NA
4632,1449,2,1598,NA,NA,NA,NA,NA
4633,1447,2,1595,NA,NA,NA,NA,NA
4634,1446,2,1590,NA,NA,NA,NA,NA
4635,1445,2,1588,NA,NA,NA,NA,NA
4636,1444,2,1589,NA,NA,NA,NA,NA
4637,1441,2,1583,NA,NA,NA,NA,NA
4638,1440,2,3846,NA,NA,NA,NA,NA
4639,1439,2,1581,NA,NA,NA,NA,NA
4640,1438,2,3830,NA,NA,NA,NA,NA
4641,1437,2,3823,NA,NA,NA,NA,NA
4642,1436,2,1578,NA,NA,NA,NA,NA
4643,1435,2,1577,NA,NA,NA,NA,NA
4644,1434,2,1576,NA,NA,NA,NA,NA
4645,1433,2,3856,NA,NA,NA,NA,NA
4646,1432,1,3813,NA,NA,NA,NA,NA
4647,1432,2,3814,NA,NA,NA,NA,NA
4648,1431,2,3858,NA,NA,NA,NA,NA
4649,1430,2,3849,NA,NA,NA,NA,NA
4650,1429,1,3805,NA,NA,NA,NA,NA
4651,1429,2,3806,NA,NA,NA,NA,NA
4652,1428,2,1564,NA,NA,NA,NA,NA
4653,1427,1,3839,NA,NA,NA,NA,NA
4654,1427,2,3840,NA,NA,NA,NA,NA
4655,1426,2,3724,NA,NA,NA,NA,NA
4656,1425,2,1552,NA,NA,NA,NA,NA
4657,1424,2,1545,NA,NA,NA,NA,NA
4658,1423,2,1544,NA,NA,NA,NA,NA
4659,1422,2,1539,NA,NA,NA,NA,NA
4660,1420,2,3815,NA,NA,NA,NA,NA
4661,1419,2,1531,NA,NA,NA,NA,NA
4662,1417,2,1526,NA,NA,NA,NA,NA
4663,1414,2,1520,NA,NA,NA,NA,NA
4664,1413,2,1519,NA,NA,NA,NA,NA
4665,1412,2,1518,NA,NA,NA,NA,NA
4666,1411,2,1517,NA,NA,NA,NA,NA
4667,1410,1,3674,NA,NA,NA,NA,NA
4668,1410,2,3675,NA,NA,NA,NA,NA
4669,1409,2,1514,NA,NA,NA,NA,NA
4670,1408,1,1555,NA,NA,NA,NA,NA
4671,1408,2,1556,NA,NA,NA,NA,NA
4672,1407,1,1510,NA,NA,NA,NA,NA
4673,1407,2,1511,NA,NA,NA,NA,NA
4674,1406,1,1558,NA,NA,NA,NA,NA
4675,1406,2,1559,NA,NA,NA,NA,NA
4676,1405,2,1560,NA,NA,NA,NA,NA
4677,1404,1,1505,NA,NA,NA,NA,NA
4678,1404,2,1506,NA,NA,NA,NA,NA
4679,1403,2,1504,NA,NA,NA,NA,NA
4680,1402,2,1503,NA,NA,NA,NA,NA
4681,1401,2,1502,NA,NA,NA,NA,NA
