id,created_at,updated_at,tipo_investigacion_id,descripcion,congresista_id,activo,usercreated,usermodifed
225,58:44.4,30:47.5,97,"El juez segundo penal de Bogotá encontró que había evidencias para declararlo responsable del delito de abuso de confianza calificada y agravada, por lo que los condenó a 5 años de prisión, pena que podría cumplir en su casa, porque en la decisión se ordena que se le otorgue la  casa por cárcel (26ABR12).

Según la investigación, en el año 2001 el entonces presidente del sindicato de la Caja Agraria vendió irregularmente el Centro Recreacional Resacas, propiedad de los trabajadores, al Fondo de Empleados de la Empresa de Telecomunicaciones de Bogotá. La venta ascendió a los tres mil millones de pesos y 1.200 millones de pesos de ese negocio terminaron financiando su campaña electoral.

Bernal Amorocho renunció a su curul en el Congreso en mayo de 2010 y la Corte Suprema de Justicia se abstuvo de investigarlo al considerar que los hechos se registraron antes de su llegada al Senado y no guardaban relación con su fuero. El proceso pasó al juez segundo, que lo condenó y ordenó investigar un acuerdo al que llegó el exsenador con las actuales directivas del sindicato para devolver el dinero.

http://www.eltiempo.com/justicia/ARTICULO-WEB-NEW_NOTA_INTERIOR-11659822.html
Fecha: enero 24/13",14,NA,NA,NA
181,20:57.4,30:13.6,25,"Durán Gelvis, está sindicado de la presunta comisión del delito de concierto para delinquir tras sus presuntos vinculos con las autodefensas que en ese departamento comandaba el desmovilizado jefe paramilitar alias Jorge 40”.
Miguel Ángel Durán Gelvis fue vinculado por la Fiscalía General de la Nación al proceso de la parapolítica, supuestamente por haber obtenido beneficios de los grupos paramilitares para lograr votaciones altas en las elecciones de 2002. (22MAY08). La investigación precluyó y el ex congresista quedó el libertad (06ENE09).

http://www.caracol.com.co/nota.aspx?id=741949
Visto: enero 24/13

La Corte Suprema de Justicia lo condenó a 4 años de prisión al hallarlo culpable del delito de falsedad ideológica en documento público. (18AGO11). Durán Gelvis también fue sancionado con cinco años de inhabilidad para el ejercicio de derechos y funciones públicas. La Sala Penal de la Corte comprobó que Durán Gelvis expidió  una certificación laboral falsa a un abogado que necesitaba el documento para obtener la Visa a los Estados Unidos.

http://www.elpilon.com.co/inicio/por-falsedad-ideologica-condenan-al-ex-congresista-miguel-duran-gelvis/
Visto: enero 24/13",510,NA,NA,NA
310,49:45.4,49:45.4,43,"Afronta una investigación porque al parecer incurrió en tráfico de influencias y conflicto de intereses pues según denuncias, recomendó al Superintendente de Salud, Gustavo Cobo Morales, unos nombres para que ocuparan cargos en ese sector. (09MAY13)

http://www.elespectador.com/noticias/judicial/articulo-421214-radican-demandan-de-perdida-de-investidura-contra-roy-barreras-y
Tomado: May 09/13",1200,NA,NA,NA
175,04:33.8,42:42.1,95,"Condenado a 8 años y 4 meses (28SEP12). La Corte Suprema de Justicia le impuso medida de aseguramiento consistente en detención preventiva, sin beneficio de excarcelación, por los delitos de contrato sin cumplimiento de requisitos legales y cohecho propio, en concurso, en calidad de interviniente. (12MAY11). Además, la Sala decidió no sustituir la medida de detención preventiva por la detención domiciliaria. La Procuraduría General de la Nación  lo destituyó e inhabilitó en el ejercicio de funciones públicas durante 12 años, al considerar que exigió el pago de comisiones, a cambio de actuar con arreglo a los intereses de los excontratistas. (16JUL12).

http://www.elespectador.com/noticias/judicial/articulo-269403-carrusel-aseguran-excongresista-german-olano
Visto: enero 24/13
",194,NA,NA,NA
174,54:44.9,43:17.9,1,"La Corte Suprema de Justicia, determinó abrir una investigación por los presuntos vínculos de la congresista, hermana de Oscar Suárez Mira. (18MAY11). La sala penal tomó la decisión después de las declaraciones de Juan Carlos Sierra alias ‘el tuso’ excabecilla del bloque Héroes de Granada de las Audefensas, quien destapó la parapolítica en Antioquia.

http://www.radiosantafe.com/2011/05/17/corte-abre-investigacion-contra-la-congresista-olga-suarez-mira-por-presuntos-nexos-con-paramilitares/
Visto: enero 24/13",290,NA,NA,NA
230,05:53.8,26:21.8,100,Con investigación por su presunta participación en el delito de lavado de activos. Renunció a su curul (19FEB13). http://www.elespectador.com/noticias/politica/articulo-405627-dilian-francisca-toro-renuncio-su-curul-el-senado,87,NA,NA,NA
159,48:31.8,58:36.2,64,"Fue condenado a o años de prisión (16DIC11). El ex representante Ospina era señalado de exigir altas sumas de dinero a un grupo de trabajadores de la Unidad de Trabajo Legislativo del Congreso para mantenerlos en su cargo.

http://www.elespectador.com/noticias/judicial/articulo-317079-excongresista-hector-ospina-aviles-condenado-ocho-anos-concusion
Visto: enero 24/13
La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. Llamado a versión libre (18ENE12).

http://www.elespectador.com/noticias/judicial/articulo-256299-escandalo-de-dne-procuraduria-abre-indagacion-13-dirigentes
Visto: enero 24/13

La Corte Suprema abrió investigación preliminar en contra por el supuesto tráfico de influencias que ejercieron dentro de la Dirección Nacional de Estupefacientes, DNE (06ABR11).
http://www.elespectador.com/noticias/judicial/articulo-261299-caso-dne-corte-abre-indagacion-14-dirigentes
Visto: enero 24/13
",1333,NA,NA,NA
146,39:30.4,06:27.2,49,"Sentenciada a 47 meses de prisión por parte de la Sala Penal de la Corte Suprema de Justicia, que la halló responsable del delito de cohecho, (25JUN 08) por haber recibido prebendas a cambio de votar favorablemente en el Congreso la iniciativa que permitió la reeleción del ex presidente Álvaro Uribe Vélez.

Además fue condenada a cuatro años y dos meses por parte de un Juzgado Penal Especializado de Bogotá que la halló responsable del delito de enriquecimiento ilícito del cual se declaró responsable.

Así mismo deberá asumir una sancion pecuniaria de cerca de 578 millones de pesos, tras haber aceptado el manejo de unas notarías en Barrancabermeja, Santander, a cambio de favorecer la reelección presidencial.

http://www.elespectador.com/noticias/judicial/articulo-227280-yidis-medina-condenada-50-meses-de-prision
Visto: enero 24/13",1109,NA,NA,NA
130,39:06.4,10:45.7,42,"El congresista participó en la votación de la Cámara en la que se decidía si él podía cambiar de partido.Barrios votó su paso incurriendo de esta forma en conflicto de intereses según el Consejo de Estado. Los magistrados consideraron que el congresista debió declararse impedido para participar en esa participación, pues de alguna forma su voto iba a incidir en el resultado final. (Julio 28 de 2010)

Visto: enero 23 de 2013",113,NA,NA,NA
234,13:42.9,17:25.5,102,"Condenado a ocho años por enriquecimiento ilícito (11MAY12) al haber recibido 200 millones de la pirámide DMG. Por estos hechos, en enero del 2012 la Procuraduría General lo destituyó e inhabilitó por 12 años para ejercer cargos públicos.
http://www.elespectador.com/noticias/judicial/articulo-345531-rojas-birry-condenado-8-anos-enriquecimiento-ilicito
http://www.elespectador.com/noticias/judicial/articulo-403553-confirman-condena-contra-francisco-rojas-birry-nexos-dmg
Visto: febrero 08/13",876,NA,NA,NA
137,55:23.8,15:41.8,46,"Condenado por concusión a cuatro años y seis meses de prisión por la Corte Suprema de Justicia. Los hechos investigados ocurrieron en mayo de 2000, cuando Caicedo Portura le ofreció un ascenso a Enrique Castro Rincón, abogado asesor de la Unidad de Trabajo Legislativo, pero ante su falta de experiencia para el desempeño de esas funciones, el entonces representante manifestó que el ascenso no era gratuito, y que debía entregarle la diferencia salarial. Castro rechazó el nombramiento, y Caicedo le exigió un millón de pesos de los dos últimos salarios. Desde mayo de 2000 hasta noviembre de 2001 el asesor, para conservar su empleo, le entregó nueve millones de pesos al congresista, hasta cuando éste le solicitó la renuncia.

http://www.radiosantafe.com/2010/04/27/capturan-ex-congresista-leonardo-caicedo-portura-por-concusion/
Visto: enero 24/13",1036,NA,NA,NA
132,59:21.1,17:15.4,63,"Condenado a 5 años y siente meses (09MAR11). El ex senador Caballero Aduén fue acusado por la Corte Suprema de Justicia de concierto para delinquir agravado, considerado el delito principal de la parapolítica. (11AGO10). Se acogió a sentencia anticipada.

http://www.eluniversal.com.co/cartagena/nacional/condenado-rafael-caballero-aduen-13540
Visto: enero 24/13

La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. Llamado a versión libre (18ENE12).

http://www.elespectador.com/noticias/judicial/articulo-256299-escandalo-de-dne-procuraduria-abre-indagacion-13-dirigentes
Visto: enero 24/13
La Corte Suprema abrió investigación preliminar en contra por el supuesto tráfico de influencias que ejercieron dentro de la Dirección Nacional de Estupefacientes, DNE (06ABR11).
http://www.elespectador.com/noticias/judicial/articulo-261299-caso-dne-corte-abre-indagacion-14-dirigentes
Visto: enero 24/13",1029,NA,NA,NA
8,15:03.4,27:53.1,2,"Fue condenado a siete años y seis meses de cárcel y quedó detenido por el acuerdo suscrito con el excomandante del Bloque Cárdenas de las Autodefensas Freddy Rendón Herrera, alias ‘El Alemán’ (27SEPT10). Fue detenido e investigado en el proceso de la PARAPOLÍTICA (27MAR08) Proceso volvió a la CSJ (SEP09). Había quedado libre por vencimiento de términos. La Corte le abrió nueva investigación por el delito de concusión, pues presuntamente exigía dinero a los integrantes de su UTL.
http://www.elespectador.com/noticias/judicial/articulo-261301-nueva-indagacion-contra-ruben-dario-quintero
Visto: enero 28/13
http://www.elcolombiano.com/BancoConocimiento/D/detenido_el_ex_congresista_antioqueno_ruben_dario_quintero/detenido_el_ex_congresista_antioqueno_ruben_dario_quintero.asp
Visto: enero 28/13",834,NA,NA,NA
104,59:42.8,54:55.0,3,"Expulsada de Colombia Democrática por presuntos vínculos con paramilitares (2FEB06). No la aceptaron en la lista del Partido de la U, Cambio Radical, Convergencia Ciudadana y Colombia Viva.

Fue detenida a mediados de 2006 por orden de la Fiscalía, que la vinculó con el escándalo de la ""parapolítica"", de vínculos de congresistas y funcionarios con las AUC, y que investiga por ello a unos 70 políticos. 

Pineda fue condenada por el delito de concierto para delinquir tras reconocer sus nexos con los ultraderechistas y expresar su admiración por altos mandos de las Autodefensas Unidas de Colombia (Auc).

La ex congresista Eleonora Pineda quedó libre (03ENE09), tras cumplir su condena por tener vínculos con los grupos paramilitares.

La ex Representante a la Cámara cumplió las tres quintas partes de la condena que le fue impuesta de 30 meses de cárcel y por su buena conducta y su confesión del delito que se le imputaba salió de la prisión luego de 19 meses. 

http://www.terra.com.co/actualidad/articulo/html/acu17581-eleonora-pineda-sale-de-carcel-al-cumplir-condena-por-nexos-paras.htm
Visto: enero 30/13",2126,NA,NA,NA
101,27:46.9,06:31.9,21,"Hizo parte de Colombia Viva hasta agosto de 2005, cuando se unió a la U. De este último fue EXPULSADO (17ENE06), por presuntos vínculos con paras, así que retomó Colombia Viva. Se presentó a Senado 2006 con Convergencia Ciudadana.
http://www.elcolombiano.com/BancoConocimiento/L/los_senadores_involucrados_en_un_escandalo__politico_con_paras_salieron_del_partido_de_la_u_1/los_senadores_involucrados_en_un_escandalo__politico_con_paras_salieron_del_partido_de_la_u_1.asp 
Visto: enero 30/13",1007,NA,NA,NA
90,03:35.1,31:33.5,3,"Salió en libertad (16MAR11), después de tres años de detención. Condenado a 7 años de prisión (03FEB10). Estaba detenido e investigado en el proceso de la PARAPOLÍTICA (25FEB08). Renunció a la curul (23SEPT08). La Procuraduría General destituyó e inhabilitó por 20 años para ejercer cargos públicos al excongresista Dixon Ferney Tapasco Triviño por sus nexos con grupos paramilitares (06NOV12).

http://www.semana.com/noticias-justicia/corte-suprema-condena-ex-congresista-dixon-tapasco-parapolitica/134515.aspx
Visto: enero 31/13

http://www.elespectador.com/noticias/judicial/articulo-385361-procuraduria-inhabilito-20-anos-dixon-ferney-tapasco-parapolitic
Visto: enero 31/13",939,NA,NA,NA
87,58:57.4,35:46.3,3,"CONDENADO a 45 meses de prisión por concierto para delinquir (08AGO08). DETENIDO e investigado en el proceso de la PARAPOLÍTICA (25FEB08). Renunció a la curul (03MAR08). Recuperó la libertad por pena cumplida. La Procuraduría General destituyó e inhabilitó por 20 años para ejercer cargos públicos al excongresista Enrique Emilio Ángel Barco por sus nexos con grupos paramilitares (06NOV12).

http://eje21.com.co/index.php?option=com_content&task=view&id=15271&Itemid=2
Visto: enero 31/13
http://www.procuraduria.gov.co/html/noticias_2009/noticias_179.htm
Visto: enero 31/13
http://www.elespectador.com/noticias/judicial/articulo-385361-procuraduria-inhabilito-20-anos-dixon-ferney-tapasco-parapolitic
Visto: enero 31/13",331,NA,NA,NA
279,11:35.1,44:27.2,109,"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14). La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado:julio 10/14",297,NA,NA,NA
