id,control_politico_id,persona_id
98853,90179,13162
98854,90179,12555
98855,90179,12562
98856,90179,8595
98857,90179,13941
98858,90179,13049
98859,90179,282
98860,90179,1532
98862,46170,9192
98863,86313,14355
98864,86313,8582
98865,86313,8567
98866,92293,7969
98867,92293,1186
98868,92293,8902
98869,92293,9537
98870,92293,9738
98871,92293,8087
98872,92293,12861
98873,92293,13456
98874,92293,8467
98875,92293,8439
98876,92293,13979
98877,92293,13852
98878,92293,13418
98879,92293,8734
98880,92300,77
98881,91028,2499
98882,91028,13476
98883,91028,12805
98884,91028,9193
98885,91028,7437
98886,91028,14320
98887,91028,12324
98888,90415,9430
98901,91641,13419
98902,91796,33
98903,91796,7335
98904,91796,7312
98905,91796,1622
98906,91796,9464
98907,91796,7354
98908,91796,251
98909,91796,9535
98910,92434,13649
98911,92438,9435
98912,90725,257
98913,90725,7554
98922,92674,7688
98933,92929,9435
98934,92936,13660
98935,92936,2533
98936,93083,1513
98937,93083,13946
98938,93083,2395
98939,93089,9537
98940,93089,13887
98942,93128,14089
98944,93133,7969
98945,93133,8902
98946,93148,7470
98947,93148,9406
98953,93263,13202
98954,93263,13967
98955,93263,13462
98956,93263,8582
98957,93263,12903
98958,93316,13660
98971,93513,1513
98972,93513,13946
98973,93513,2395
98974,93525,873
98975,93525,8582
98976,93530,9435
98977,93530,9430
98978,93530,9535
98979,93534,13660
98982,90405,14059
98983,90405,1956
98984,90405,14428
98985,90405,13162
98986,90405,12555
98987,90405,12562
98988,90405,13941
98989,90405,1532
98990,90430,14059
98991,90430,1956
98992,90430,14428
98993,90430,13162
98994,90430,12555
98995,90430,12562
98996,90430,13941
98997,90430,1532
98998,90562,14059
98999,90562,1956
99000,90562,14428
99001,90562,13162
99002,90562,12555
99003,90562,12562
99004,90562,13941
99005,90562,1532
99006,91293,8644
99007,91293,12999
99008,91293,9129
99009,91293,7694
99010,91293,7793
99011,91293,14357
99012,91293,7767
99013,91293,7677
99014,91293,12287
99018,93690,1804
99019,93690,8162
99020,93690,12324
99023,93867,1615
99024,93869,1615
99025,93912,9435
99026,93912,9430
99027,93912,9535
99028,93987,7969
99029,93987,1186
99030,93987,8902
99031,93987,9537
99032,93987,9738
99033,93987,8087
99034,93987,12861
99035,93987,13456
99036,93987,8467
99037,93987,8439
99038,93987,13979
99039,93987,13852
99040,93987,13418
99041,93987,8734
99051,93991,9537
99052,93991,1186
99053,93991,8902
99054,93991,8087
99055,93991,13456
99056,93991,8467
99057,93991,8439
99058,93991,13979
99059,93991,12861
99060,93995,13660
99067,94091,2084
99068,90926,12538
99069,90926,12827
99070,90926,13164
99085,94168,14464
99086,94247,7312
99087,94247,12921
99088,94254,9537
99089,94254,1186
99090,94254,8902
99091,94254,8087
99092,94254,13456
99093,94254,8467
99094,94254,8439
99095,94254,13979
99096,94254,12861
99113,91305,2499
99114,91305,13476
99115,91305,12805
99116,91305,9193
99117,91305,12460
99118,91305,7470
99119,91305,14320
99120,91305,12324
99121,91305,2109
99122,91305,9406
99123,91305,7839
99124,87155,12903
99125,87155,8567
99126,87864,13185
99127,87864,12705
99128,87864,12433
99129,87864,8567
99130,87864,13688
99131,87864,13150
99132,90923,12999
99133,90923,13928
99134,90923,9129
99135,90923,2507
99136,90923,13164
99137,90923,12538
99138,90923,12827
99139,90923,7677
99140,90923,12287
99141,92175,14357
99142,82732,656
99143,82732,482
99144,82732,14411
99145,82732,12443
99146,82732,8150
99147,88572,8582
99148,92875,192
99149,92875,7739
99150,91574,12443
99151,91574,7677
99156,94842,8344
99157,94842,20
99158,92679,8511
99159,92684,1693
99160,92684,14029
99161,90050,13222
99162,90050,2439
99163,90050,7688
99164,90050,2268
99165,90050,106
99166,90050,13900
99167,90050,7670
99168,90050,13660
99169,90385,13660
99170,90385,106
99171,90385,2268
99172,90385,7670
99173,90385,2439
99174,92493,77
99175,92800,13417
99176,93538,7969
99177,93538,8902
99178,87103,2533
99179,87103,13222
99180,87103,7688
99181,87103,106
99182,87103,13873
99183,87103,7670
99184,87103,13660
99185,92631,9535
99186,90269,13570
99187,90269,14089
99188,90269,13420
99189,90269,13936
99190,90269,13042
99191,90269,14131
99192,90269,14551
99193,90269,14552
99194,90269,13436
99195,90269,12915
99196,90269,1950
99197,90518,14131
99198,94855,9733
99199,94855,14089
99200,94855,13420
99201,94855,13042
99202,94855,14131
99203,94855,12918
99210,90907,9733
99211,90907,14089
99212,90907,13420
99213,90907,13042
99214,90907,14131
99215,90907,12918
99216,94859,9733
99217,94859,14089
99218,94859,13420
99219,94859,13042
99220,94859,14131
99221,94859,12918
99228,91635,13946
99229,91635,2395
99230,92579,9488
99231,92579,13064
99232,92579,13946
99233,92579,2395
99234,92579,12582
99242,91043,668
99243,91043,53
99244,91043,77
99251,90715,7688
99252,90715,77
99273,94912,12994
99274,94912,12999
99275,94912,2507
99276,94912,2447
99277,94912,12538
99278,94912,14399
99279,94912,7677
99280,94912,12519
99281,90894,668
99282,90894,53
99283,90894,77
99284,91999,13649
99285,91999,9738
99286,91999,9169
99287,91999,13222
99288,91999,13223
99289,94671,12555
99291,94879,7694
99292,93497,12331
99293,93497,7694
99294,93497,8637
99295,93497,7793
99296,93497,7767
99297,93497,7677
99298,91577,13594
99299,91577,7677
99300,92267,7677
99301,92267,12999
99302,94046,192
99303,94046,8644
99304,94046,7694
99305,94046,7767
99306,94046,13242
99307,94046,7739
99308,93501,9537
99309,93501,13887
99310,93775,656
99311,93775,7635
99315,92821,9435
99316,92821,9430
99317,92821,9535
99318,90382,12443
99319,90382,2084
99320,90382,13285
99321,90382,12999
99323,95022,13660
99324,95022,2533
99325,84377,8644
99326,84377,12452
99327,84377,13236
99328,84377,8637
99329,84377,7694
99330,95047,12287
99331,90329,13
99334,94130,2600
99335,94130,1804
99336,94130,77
99337,94130,9169
99338,94130,9430
99339,94130,13887
99340,89393,2084
99341,89393,14284
99342,89393,13285
99343,89393,12999
99344,94897,7694
99345,94901,7694
99347,94872,7694
99348,94863,7694
99349,94866,7694
99373,95158,1522
99374,95158,12706
99375,95158,8150
99376,95158,14399
99381,95174,12999
99382,95174,13164
99383,95174,7315
99384,95174,14357
99385,95174,7739
99386,95174,7677
99387,95181,8595
99388,95181,1956
99389,95184,12891
99408,95217,656
99409,95217,12331
99410,95217,12310
99411,95217,14067
99413,95222,13660
99414,95222,2533
99415,95222,13222
99419,95236,12891
99429,95262,9406
99432,95271,12827
99433,95271,12528
99434,95271,656
99435,95271,12999
99436,95271,9129
99437,95271,14320
99438,95271,12855
99439,95271,14264
99440,95271,12538
99441,95271,14331
99442,95271,7677
99443,95271,12287
99444,95274,13236
99445,95274,303
99464,95294,13688
99465,95294,12996
99466,95294,13236
99473,95312,2084
99478,95383,8576
99479,95383,13185
99480,95383,256
99481,95383,656
99482,95383,12433
99483,95383,658
99484,95383,8595
99485,95383,12565
99486,95383,8599
99487,95383,12312
99488,95383,12996
99489,95383,2084
99490,95383,12582
99491,95383,6057
99492,95383,12587
99493,95383,8623
99494,95383,13236
99495,95383,12982
99496,95383,13242
99497,95383,8637
99498,95383,14399
99499,95383,2499
99500,95383,8644
99501,95383,2502
99502,95383,14464
99503,95383,2039
99504,95383,8528
99505,95383,1880
99506,95383,1956
99507,95383,13770
99508,95383,5479
99509,95383,12648
99510,95383,873
99511,95383,12519
99512,95383,12911
99513,95383,1522
99514,95383,14067
99515,95383,8567
99516,95383,13589
99536,95454,8582
99554,95472,2256
99610,95681,14059
99557,95499,14032
99560,95510,14266
99561,95510,12996
99562,95510,13285
99609,95678,8893
99611,95684,8180
99646,95694,13649
99647,95694,13943
99650,95695,13064
99651,95695,13946
99716,95840,12460
99740,95917,12460
99665,95717,2256
99670,95771,13242
99671,95771,12827
99672,95771,8644
99673,95776,12706
99674,95776,2255
99675,95779,12833
99676,95779,12452
99677,95779,12395
99678,95779,12855
99679,95779,14264
99680,95779,12996
99694,95802,13064
99695,95802,13946
99696,95814,9508
99697,95814,9733
99698,95814,14089
99699,95814,13420
99700,95814,48
99701,95814,13042
99702,95814,14131
99703,95814,12918
99704,95814,14551
99705,95814,14552
99706,95814,13436
99707,95814,12915
99708,95814,1950
99709,95832,14059
99710,95832,1956
99711,95836,160
99712,95836,13833
99713,95836,8815
99714,95836,14334
99715,95836,12337
99717,95844,8180
99728,94158,2533
99729,94158,13064
99730,94158,13420
99731,94158,13649
99732,94158,13946
99733,94158,668
99760,96019,13946
99761,96019,2395
99762,96087,13688
99763,96087,13236
99764,96163,2499
99765,96163,13638
99766,96163,7635
99767,96163,9521
99768,96163,7315
99769,96163,13049
99770,96163,7483
99771,96163,13055
99775,96216,8180
99776,96217,2256
99778,96313,1522
99779,96313,2507
99780,96322,12528
99781,96322,12996
99782,96322,12395
99783,96322,12301
99784,96322,12911
99785,96322,8528
99786,96322,14264
99787,96322,13236
99788,96322,12855
99789,96322,13688
99790,96322,303
99791,96351,2600
99792,96351,13887
99793,96399,1456
99794,96399,2533
99795,96399,13222
99796,96399,2439
99797,96400,7688
99798,96400,13660
99799,96400,2533
99800,96400,13421
99801,96421,809
99802,96421,13468
99803,96421,1956
99804,96421,1527
99806,96437,9387
99807,96437,12460
99808,96437,7437
99809,96437,13871
99810,96437,2256
99811,96437,211
99812,96437,2109
99813,96437,7839
99826,94869,7694
99827,94876,7694
99828,94907,7694
99829,94929,7694
99830,94973,7694
99831,95060,13594
99832,95060,12443
99833,96653,12705
99834,96653,12706
99835,96653,12324
99836,96653,13162
99837,96653,13164
99838,96653,13589
99839,96653,14266
99840,96653,7739
99841,96653,13150
99842,90550,12443
99843,90550,12999
99844,90550,8908
99845,90550,13162
99846,90550,13164
99847,90550,8893
99848,90550,656
99849,90550,1880
99850,90550,13236
99851,90550,13589
99852,90550,8567
99853,90550,13688
99854,90550,7483
99855,90550,7338
99856,90402,656
99857,90402,13792
99858,90402,7483
99859,90402,13468
99860,90402,12376
99861,96698,1522
99862,96698,2507
99863,96719,12805
99864,96719,13871
99865,96733,8576
99866,96733,2499
99867,96733,9193
99868,96733,9387
99869,96733,14320
99870,96733,211
99871,96733,1560
99872,96733,8893
99896,96843,1531
99897,96843,13660
99888,96837,14320
99889,96837,13476
99890,96837,9406
99891,96840,1456
99892,96840,1531
99893,96840,2533
99894,96840,13222
99895,96840,2439
99898,96863,14331
99899,96863,12395
99900,96863,13507
99901,96829,9508
99902,96829,9733
99903,96829,14089
99904,96829,13420
99905,96829,48
99906,96829,13042
99907,96829,14131
99908,96829,12918
99909,96829,14551
99910,96829,14552
99911,96829,13436
99912,96829,12915
99913,96829,1950
99914,96946,8180
99915,91310,14320
99916,91310,9442
99917,91310,12331
99918,91310,13476
99919,91310,13928
99920,91310,13162
99921,91310,14411
99922,91310,12460
99923,91310,7470
99924,91310,2256
99925,91310,658
99926,91310,7315
99927,91310,13150
99928,91310,13462
99929,91310,1956
99930,91310,656
99931,91310,7483
99932,91310,13148
99933,91310,13054
99934,97021,8595
99935,97021,5479
99936,97025,13833
99937,97025,14411
99938,97025,8908
99939,97025,12337
99940,97025,8180
99941,97025,8921
99942,97025,13948
99943,97236,1531
99944,97236,13660
99945,80949,13507
99946,80949,12324
99947,80949,12999
99948,80949,12555
99949,80949,12855
99950,80949,1956
99951,80949,14266
99952,80949,13150
99953,95266,112
99954,95266,9535
99955,95387,13419
99956,95387,13
99957,95387,2097
99958,95387,53
99959,95387,9464
99960,95387,7354
99961,95387,1178
99962,95251,7694
99963,95279,13054
99964,90247,13185
99965,90247,482
99966,90247,8582
99967,90247,12582
99968,90247,12433
99969,90247,873
99970,90247,13967
99971,90247,1201
99972,90247,13202
99973,90247,14355
99974,90247,13462
99975,90247,8567
99976,90247,12982
99977,90247,13150
99992,97322,13185
99993,97322,482
99994,97322,8582
99995,97322,12582
99996,97322,12433
99997,97322,873
99998,97322,13967
99999,97322,1201
100000,97322,13202
100001,97322,14355
100002,97322,13462
100003,97322,8567
100004,97322,12982
100005,97322,13150
100006,90448,13185
100007,90448,482
100008,90448,8582
100009,90448,12582
100010,90448,12433
100011,90448,873
100012,90448,13967
100013,90448,1201
100014,90448,13202
100015,90448,14355
100016,90448,13462
100017,90448,8567
100018,90448,12982
100019,90448,13150
100020,90522,13185
100021,90522,482
100022,90522,8582
100023,90522,12582
100024,90522,12433
100025,90522,873
100026,90522,13967
100027,90522,1201
100028,90522,13202
100029,90522,14355
100030,90522,13462
100031,90522,8567
100032,90522,12982
100033,90522,13150
100034,90577,13185
100035,90577,482
100036,90577,13462
100037,90577,8582
100038,90577,12433
100039,90577,873
100040,90577,13967
100041,90577,1201
100042,90577,13202
100043,90577,14355
100044,90577,12982
100045,90577,8567
100046,90665,13202
100047,90665,12638
100048,90665,13462
100049,90865,12324
100050,91160,13937
100051,91160,13202
100052,91160,12903
100053,91160,8567
100058,91466,13937
100059,91466,13202
100060,91466,12903
100061,91466,8567
100062,95298,2305
100063,95298,2097
100064,95298,1970
100065,95298,53
100066,95298,7354
100067,95298,92
100068,95464,33
100069,95464,7335
100070,95464,668
100071,95464,112
100072,95464,2097
100073,95464,1622
100074,95464,12921
100075,95464,7354
100076,95464,251
100077,95464,92
100078,95464,1178
100079,95464,9535
100080,91757,824
100081,91757,2084
100082,91757,14399
100089,97420,9733
100090,97420,14089
100091,97420,13420
100092,97420,13042
100093,97420,14131
100094,97420,12918
100095,91375,9733
100096,91375,14089
100097,91375,13420
100098,91375,13042
100099,91375,14131
100100,91375,12918
100101,92367,9733
100102,92367,14089
100103,92367,13420
100104,92367,13042
100105,92367,14131
100106,92367,12918
100107,92367,14551
100108,92367,14552
100109,92367,12915
100110,93508,14089
100111,93508,14131
100112,93508,13436
100113,93508,12915
100114,92363,12705
100115,92363,13150
100116,92363,12582
100118,97436,14089
100119,90946,9733
100120,90946,14089
100121,90946,13420
100122,90946,13042
100123,90946,14131
100124,90946,12918
100125,91154,9733
100126,91154,14089
100127,91154,13420
100128,91154,13042
100129,91154,14131
100130,91154,12918
100131,95713,1186
100132,95713,8087
100133,95784,1186
100134,95784,8087
100136,97547,12706
100137,97547,7619
100138,97547,14341
100139,97547,6057
100140,97547,140
100141,97547,9442
100142,97547,1522
100143,97547,12669
100144,97547,14399
100159,97564,13222
100160,97564,2439
100161,97564,106
100162,97564,13900
100163,97564,1456
100164,97564,13873
100165,97564,21
100166,97564,7670
100167,97564,791
100168,97564,1531
100169,97564,2268
100170,97593,12705
100171,97593,8582
100172,97593,12903
100173,97593,1201
100174,97593,14355
100175,97593,13462
100176,97593,8567
100189,97743,12705
100190,97743,8582
100191,97743,12903
100192,97743,1201
100193,97743,14355
100194,97743,13462
100195,97743,8567
100196,97749,2439
100197,97777,12805
100198,97780,13064
100199,97780,13946
100200,97780,2395
100206,97800,40
100207,97800,1279
100208,97812,2255
100209,97832,13436
100210,97832,13420
100211,97832,1950
100216,94700,8150
100217,95557,13979
100218,95641,13852
100219,95641,8902
100220,95641,8087
100221,95515,811
100222,95515,92
100223,95515,13
100224,95515,2734
100225,95515,53
100226,95781,33
100227,95781,13419
100228,95781,7335
100229,95781,107
100230,95781,2734
100231,95781,7312
100232,95781,1622
100233,95781,12921
100234,95781,7354
100235,95781,251
100236,95781,1178
100237,95391,13419
100238,95391,13
100239,95391,2097
100240,95391,53
100241,95391,9464
100242,95391,7354
100243,95391,1178
100244,95556,33
100245,95556,668
100246,95556,2305
100247,95556,9535
100250,97855,2084
100251,97855,12999
100252,97855,8815
100253,97855,656
100254,97855,7793
100255,97855,211
100256,97855,14357
100257,97855,8150
100258,97855,1956
100259,97855,12538
100260,97855,1615
100261,97855,7677
100262,97855,14399
100263,97840,8528
100264,97840,12395
100265,97840,12911
100266,97858,13285
100267,97858,12301
100268,97858,303
100269,97858,12528
100270,97858,13236
100271,97858,12855
100272,97858,13688
100279,97909,8162
100280,97909,1804
100281,97909,2447
100291,97965,13222
100292,97965,2439
100293,97965,106
100294,97965,13900
100295,97965,1456
100296,97965,13873
100297,97965,21
100298,97965,7670
100299,97965,791
100300,97965,1531
100301,97965,2268
100302,97973,873
100303,97973,13967
100304,97973,13462
100305,97973,8567
100314,97989,6057
100315,97989,7619
100316,97989,14399
100317,97989,12669
100318,97989,7767
100320,98025,8576
100321,98025,656
100322,98025,14464
100323,94143,7470
100324,94143,9406
100325,87146,14464
100330,88733,2084
100331,88733,12324
100332,88733,13285
100333,88733,12999
100334,95115,14032
100335,95115,9435
100336,95115,20
100337,95115,13223
100338,95147,1180
100339,95147,1693
100340,95147,14029
100341,95203,9495
100342,95221,13223
100343,95372,14032
100344,95372,13649
100345,95374,14032
100346,98038,13185
100347,98038,8582
100348,98038,873
100349,98038,14355
100350,98038,12982
100351,98038,8567
100355,95490,1693
100356,95490,8511
100357,95436,9435
100358,95634,14032
100359,95762,1180
100360,98046,8162
100361,98046,1804
100362,98046,2447
100373,98066,14320
100374,98066,13476
100375,98066,9406
100376,98094,13937
100377,98094,13871
100378,98094,13967
100379,98097,2448
100380,98097,2395
100381,98113,13419
100386,95997,7648
100387,95997,8576
100388,95997,12903
100389,95997,12911
100390,95997,8467
100391,95997,8344
100392,95997,153
100393,95997,12891
100394,95997,8893
100395,95997,8511
100396,95503,40
100397,95507,1804
100398,95640,2600
100399,95640,9169
100400,95640,77
100401,95640,39
100402,95732,9430
100403,95732,13887
100404,95878,9430
100405,95878,13887
100406,98142,8162
100407,98142,1804
100408,98142,2447
100409,95581,12331
100413,98172,13436
100414,98172,14131
100415,98172,13420
100416,98172,1950
100417,98173,9435
100418,98173,8511
100419,98187,13792
100420,98187,256
100421,98187,12706
100422,98187,7619
100423,98187,2084
100424,98187,14341
100425,98187,6057
100426,98187,12587
100427,98187,9442
100428,98187,2255
100429,98187,2256
100430,98187,1522
100431,98187,2516
100432,98187,8150
100433,98187,1172
100434,98187,12669
100435,98187,14399
100439,98196,12582
100444,98219,2256
100445,98219,9442
