id,fecha,estado_proyecto_ley_id,proyecto_ley_id,gaceta_texto,corporacion_id
31250,1999-11-30,23,4136,"502/99, 517/99",1
32737,1999-11-30,19,4209,517/99,1
8937,2006-05-03,17,3422,"172/06, 238/06",NA
32739,1999-12-01,19,4248,518/99,1
32740,1999-12-06,45,4273,520/99,2
21200,2006-04-26,21,3512,97/06,NA
10107,2006-11-13,17,242,287/07,NA
32738,1999-12-01,15,4407,NA,1
21401,2006-11-08,21,3502,"599/06, 231/07",NA
32745,2000-12-12,19,4778,"06/01, 63/01, 82/01",2
9733,2006-11-08,17,341,"503/06, 689/06",NA
12411,2006-11-08,17,514,"540/06, 149/07",NA
13223,2006-11-08,17,382,149/07,NA
32748,2011-02-18,15,6094,NA,1
32749,2011-02-21,56,6094,"46/11, 69/11",1
10464,2006-11-08,17,285,21/07,NA
9268,2006-11-08,17,156,"599/06, 197/07",NA
9515,2006-11-07,17,324,606/06,NA
9516,2006-11-07,17,155,"606/06, 325/07",NA
28952,2006-11-07,17,165,"606/06, 499/07,",NA
9493,2006-11-07,17,128,606/06,NA
12114,2006-11-07,73,499,"645/06, 13/07",NA
10009,2006-11-07,17,97,268/07,NA
32751,1999-12-09,43,4407,528/99,1
32753,2000-09-06,21,4206,336/01,NA
32756,2000-10-25,40,4206,437/00,NA
32757,1999-12-09,43,4267,529/99,1
32758,1999-09-09,15,4236,NA,1
32761,1999-12-07,15,4545,NA,2
10694,2006-11-07,17,426,268/07,NA
32765,1999-12-14,15,4428,NA,1
10661,2006-11-07,17,291,"629/06, 268/07",NA
4838,2006-11-06,32,310,NA,NA
8449,2006-11-01,17,253,"533/06, 17/07",NA
32763,2000-05-17,32,4545,239/00,NA
9179,2006-11-01,17,296,NA,NA
9294,2006-11-01,17,627,"526/06, 17/07",NA
9404,2006-11-01,17,302,"526/06, 17/07",NA
10791,2006-10-31,17,275,"557/06, 16/07",NA
9962,2006-10-31,17,441,"642/06, 46/07",NA
8945,2006-10-25,17,290,46/07,NA
32779,1999-12-21,43,4738,565/99,2
9245,2006-10-25,17,138,489/06,NA
1040,2000-02-02,40,4414,26/00,NA
32781,1999-12-07,19,4674,"565/99, 597/99",2
32782,1999-12-10,45,4407,534/99,2
9288,2006-10-25,17,626,"504/06, 15/07",NA
21328,2006-10-20,32,3312,550/06,NA
32715,1999-12-06,23,3927,596/99,2
32710,1999-12-06,23,4202,596/99,2
9250,2006-10-17,17,256,"483/06, 693/06",NA
32701,2000-05-12,43,4744,142/00,2
9844,2006-10-12,17,631,"473/06, 694/06",NA
32719,2000-05-31,45,4138,175/00,1
1975,2000-05-16,19,4744,"157/00, 279/00",2
2478,2000-06-20,19,4575,"253/00, 305/00",2
32734,2000-06-20,23,4393,305/00,2
8957,2006-10-12,17,248,"642/06, 693/06",NA
32746,2000-12-14,19,4805,"06/01, 74/01",2
32755,2000-10-03,23,4206,425/00,2
9110,2006-10-12,17,80,582/06,NA
32786,1999-12-10,45,4907,535/99,1
33790,2000-12-11,43,4600,498/00,1
32759,1999-12-10,43,4185,535/99,1
9412,2006-10-11,17,113,NA,NA
32790,1999-12-16,15,4430,NA,1
32791,1999-12-16,15,4432,NA,1
32792,1999-12-16,15,4434,NA,1
9694,2006-10-11,21,3422,"530/06, 531/06",NA
10528,2006-10-11,17,491,503/06,NA
32795,1999-11-16,15,4353,NA,1
32796,1999-11-30,42,4353,514/99,NA
32797,1999-12-10,43,4353,535/99,1
8932,2006-10-11,17,257,"58/07, 80/07",NA
32799,1999-12-16,15,4546,NA,2
21341,2006-10-10,21,3062,505/06,NA
32801,1999-12-10,45,4341,536/99,1
32802,1999-12-16,15,4548,NA,2
32803,1999-12-22,56,4548,570/99,2
10784,2006-10-10,17,517,498/06,NA
9127,2006-10-10,17,178,498/06,NA
32805,1999-12-06,15,4540,NA,2
32061,1999-12-15,23,4198,"534/99, 570/99, 600/99",2
10693,2006-10-07,17,445,"556/06, 659/06",NA
32810,1999-09-23,15,4249,NA,1
9417,2006-10-04,17,114,"503/06, 545/06",NA
9267,2006-10-04,17,177,497/06,NA
9692,2006-09-27,21,3382,483/06,NA
32140,1999-11-02,42,4476,571/99,NA
10026,2006-09-27,17,446,604/06,NA
12786,2006-09-27,21,442,"488/06, 530/06",NA
8949,2006-09-27,21,3423,NA,NA
8953,2006-09-27,17,258,604/06,NA
8954,2006-09-27,17,294,"557/06, 604/06",NA
32819,1999-12-16,19,4341,575/99,2
32820,1999-12-16,15,4754,NA,2
32821,1999-12-16,15,4583,NA,2
32822,1999-12-13,37,5119,578/99,NA
32824,1999-12-07,37,4029,578/99,NA
32825,1999-12-13,37,4010,578/99,NA
32826,1999-12-13,37,3969,"578/99, 601/99",NA
32827,1999-12-13,37,4154,578/99,NA
32828,1999-12-14,37,4273,579/99,NA
32829,1999-10-12,23,3977,580/99,2
32830,1999-10-12,19,4272,580/99,2
321,1999-10-12,19,4271,"375/99, 580/99",2
341,1999-10-12,19,4290,"384/99, 358/99, 580/99",2
31406,2010-12-29,40,6059,56/11,NA
31405,2010-12-29,40,1677,56/11,NA
31403,2010-12-29,40,5927,56/11,NA
31399,2011-01-04,40,5723,56/11,NA
31398,2011-01-04,40,1658,56/11,NA
9422,2006-09-27,17,115,"503/06, 530/06",NA
12818,2006-09-26,21,2925,NA,NA
30697,2010-11-30,23,5723,"989/10, 1025/10, 53/11",1
30668,2010-11-30,23,5900,"1025/10, 53/11",1
8714,2006-09-26,17,180,436/06,NA
32832,1999-12-07,15,4413,NA,1
2541,1999-12-13,56,4415,546/99,1
32836,1999-09-07,15,4231,NA,1
21352,2006-09-26,21,3826,NA,NA
32839,1999-12-06,19,4264,548/99,1
32840,1999-12-14,19,4207,548/99,1
32841,1999-12-06,19,3914,548/99,1
32842,1999-12-14,43,4690,549/99,2
32201,1999-12-14,43,4687,549/99,2
450,1999-12-14,45,4449,549/99,2
32843,1999-10-20,23,4444,583/99,2
32844,1999-10-20,19,4905,583/99,2
542,1999-10-20,19,4904,"393/99, 583/99",2
10055,2006-09-26,21,3637,505/06,NA
32846,1999-10-26,37,4260,584/99,NA
32847,1999-10-26,37,4211,584/99,NA
32848,1999-10-26,19,4346,584/99,2
10074,2006-09-26,21,3389,455/06,NA
12825,2006-09-26,21,3629,455/06,NA
32851,1999-11-10,19,4908,587/99,2
32852,1999-11-09,37,4144,588/99,NA
32853,1999-11-11,13,4144,588/99,2
2157,1999-11-11,19,4416,"467/99, 588/99",2
32854,1999-11-16,23,4027,589/99,2
383,1999-11-16,19,4382,"481/99, 589/99",2
28273,2006-09-22,21,3541,557/06,NA
32858,1999-12-15,43,4393,552/99,1
9499,2006-09-20,17,143,459/07,NA
945,1999-09-10,56,4229,304/99,NA
32860,1999-09-07,15,4229,NA,NA
32861,1999-12-15,45,4249,556/99,2
32862,2011-02-23,56,6092,55/11,2
32863,2011-02-23,56,6093,55/11,2
10243,2006-09-20,21,3537,408/06,NA
32545,1999-11-12,72,4340,"438/99, 445/99",NA
32809,1999-12-16,23,4449,601/99,2
32833,2000-05-17,43,4413,147/00,1
20572,2006-09-20,21,3509,148/07,NA
32856,2000-09-12,23,4363,390/00,2
32794,2001-06-06,45,4353,274/01,2
32806,2000-11-14,51,4540,494/00,2
32866,1999-12-15,43,4340,559/99,2
33771,2001-06-08,45,4602,278/01,2
32864,1999-12-15,45,4340,558/99,1
9099,2006-09-20,17,318,NA,NA
21417,2006-09-19,21,3828,"505/06, 509/06",NA
32867,1999-11-30,13,4441,594/99,2
308,1999-11-30,23,4259,"511/99, 534/99, 594/99",2
32868,1999-11-30,23,3969,594/99,2
1043,1999-11-30,19,4420,"534/99, 594/99",2
1640,1999-11-30,23,4029,594/99,2
32869,1999-11-30,37,4027,595/99,NA
32870,1999-12-06,23,4017,596/99,2
32871,1999-12-06,23,3978,596/99,2
32872,1999-12-06,23,3926,596/99,2
31689,1999-12-06,23,4421,596/99,2
31308,1999-12-06,23,3974,596/99,2
32873,1999-12-06,23,4302,596/99,2
241,1999-12-13,23,4183,"570/99, 598/99",2
32780,1999-12-13,23,4414,598/99,2
1255,1999-12-13,19,4686,"598/99, 09/00",2
32874,2001-08-17,42,4362,326/99,NA
9684,2006-09-19,21,3598,"455/06, 509/06",NA
32876,1999-12-14,37,4183,599/99,NA
32877,1999-12-14,13,4183,599/99,2
32878,1999-12-14,13,4154,599/99,2
31252,1999-12-14,13,4136,599/99,2
32880,1999-12-13,37,3908,"599/99, 605/99",NA
2171,2001-01-16,40,4674,12/01,NA
32881,1999-12-14,13,3908,599/99,2
32882,2001-03-27,15,5463,NA,1
1964,1999-12-14,23,4175,"569/99, 599/99",2
2349,2001-04-04,56,5464,101/01,1
32883,2001-03-28,15,5464,NA,1
602,1999-12-15,19,4687,"600/99, 20/00",2
32884,2001-04-02,45,4786,101/01,1
32886,1999-12-15,13,4179,600/99,2
32887,2001-03-29,15,5017,NA,1
32838,1999-12-06,79,4347,548/99,1
32879,1999-12-14,13,4273,599/99,2
32888,1999-12-15,37,4355,600/99,NA
32890,2001-03-27,15,5011,NA,1
32891,2001-04-02,56,5011,103/01,1
32892,1999-12-15,37,4364,"600/99, 605/99",NA
32894,2001-03-27,15,5012,NA,1
32895,2001-04-02,56,5012,103/01,1
32896,1999-12-15,23,3910,600/99,2
32898,2001-03-27,15,5013,NA,1
32899,2001-04-02,56,5013,103/01,1
32900,2001-03-28,15,5014,NA,1
32901,2001-03-28,15,5015,NA,1
32902,2001-04-02,56,5015,103/01,1
32903,2001-03-28,15,5016,NA,1
32904,2001-04-02,56,5016,103/01,1
1260,1999-12-16,19,4693,"601/99, 15/00",2
32910,1999-12-16,23,4249,601/99,2
32911,1999-12-15,37,4198,601/99,NA
32912,1999-12-13,37,4179,"600/99, 603/99",NA
32906,1999-12-16,63,4198,"601/99, 603/99",NA
32908,1999-12-16,13,4302,"601/99, 603/99",NA
32913,1999-12-16,23,4426,"603/99, 01/00",1
32914,1999-09-08,15,4232,NA,1
2392,1999-12-16,19,4232,603/99,1
32915,1999-12-16,19,4185,603/99,1
32917,1999-12-15,12,5119,605/99,1
32918,1999-12-15,12,4136,605/99,1
32893,1999-12-15,63,4364,"600/99, 605/99",NA
32919,1999-12-15,19,4381,605/99,1
32920,1999-12-15,23,4351,605/99,1
32921,1999-12-15,23,4907,605/99,1
32922,1999-12-15,12,3908,605/99,1
32923,1999-12-15,12,4183,605/99,1
32924,1999-12-16,37,4426,606/99,NA
32925,1999-12-17,12,4426,606/99,1
32926,1999-12-17,19,4340,606/99,1
30561,2010-11-16,32,5818,51/11,1
1055,2000-01-31,56,4437,01/00,1
32927,1999-12-16,15,4437,NA,1
21303,2006-09-19,21,3608,"455/06, 509/06",NA
32930,1999-05-19,15,4441,NA,1
32933,2000-05-09,56,4831,NA,2
29471,2006-09-13,17,5935,"483/06, 507/06",NA
32937,2000-01-27,15,4832,NA,2
32939,2001-06-19,23,4585,"317/01, 332/01",1
32942,2000-12-12,32,4832,NA,NA
8946,2006-09-13,17,293,"511/06, 531/06",NA
9103,2006-09-13,17,142,470/06,NA
9316,2006-09-13,17,287,"476/06, 511/06",NA
32889,1999-12-15,63,4355,600/99,NA
32946,1999-07-27,19,4179,NA,NA
32947,1999-09-28,21,4179,NA,NA
32949,1999-12-13,12,4154,NA,NA
32950,2000-01-27,15,4833,NA,2
9688,2006-09-12,21,3631,475/06,NA
32952,2000-01-27,15,4834,NA,2
32954,2000-01-27,15,4835,NA,2
12794,2006-09-12,21,3630,"467/06, 475/06",NA
32956,2000-01-27,15,4836,NA,2
1344,2000-06-20,17,4836,NA,NA
2824,1999-12-13,19,4700,"598/99, 09/00",2
3084,1999-12-07,19,4679,"597/99, 10/00",2
10068,2006-09-12,21,3270,475/06,NA
10773,2006-09-06,17,260,"561/06, 507/06",NA
9966,2006-08-29,17,317,360/06,NA
37639,2011-07-28,56,6237,531/11,NA
32945,1999-12-13,45,4442,403/99,1
32957,2000-12-11,43,4836,501/00,2
32958,2001-06-20,70,4836,NA,2
10070,2006-08-29,21,3480,"358/06, 423/06",NA
10225,2006-08-29,21,3599,474/06,NA
10084,2006-08-29,21,3478,474/06,NA
32960,2000-02-04,15,4680,NA,1
20776,2006-06-15,21,3576,234/06,NA
32907,1999-12-16,19,4701,"601/99, 15/00",2
32897,1999-12-15,19,4696,"600/99, 15/00",2
12852,2006-06-15,21,3421,362/06,NA
32964,2000-02-14,15,4227,NA,2
12798,2006-06-15,17,3446,"323/06, 420/06",NA
32968,2001-05-29,45,4227,248/01,1
3878,2000-02-22,56,4685,25/00,1
32969,2000-02-15,15,4685,NA,1
9752,2006-06-14,17,3524,271/06,NA
9758,2006-06-14,17,3482,412/06,NA
32972,2001-06-07,45,4685,276/01,2
32973,2001-06-14,23,4685,343/01,2
9862,2006-06-14,17,3527,242/06,NA
9746,2006-06-14,17,3259,541/06,NA
32976,2000-03-29,15,4956,NA,2
32978,2000-12-12,33,4956,NA,NA
32979,2000-03-22,15,4844,NA,2
9869,2006-06-14,17,3525,"242/06, 271/06",NA
32981,2000-03-27,15,4847,NA,2
32983,2000-03-27,15,4848,NA,2
21203,2006-06-14,32,3523,271/06,NA
32986,2001-12-10,45,4848,633/01,1
32987,2000-03-29,15,4849,NA,2
10274,2006-06-14,17,468,"242/06, 271/06",NA
32992,2001-05-22,21,4849,NA,NA
32993,2001-05-31,45,4849,268/01,1
32994,2000-03-29,15,4570,NA,2
32998,2000-03-29,15,4571,NA,2
33001,2001-04-25,45,4571,146/01,1
20922,2006-06-14,17,3491,505/06,NA
33002,2000-03-29,15,4850,NA,2
20724,2006-06-14,17,2561,NA,NA
8705,2006-06-14,17,3537,340/06,NA
20821,2006-06-14,17,2615,231/07,NA
8933,2006-06-14,17,3548,"419/06, 488/06",NA
9129,2006-06-14,21,3439,"236/06, 412/06",NA
33009,2000-03-29,15,4851,NA,2
9346,2006-06-14,17,3027,329/06,NA
33013,2002-06-20,70,4851,NA,NA
33014,2000-03-29,15,4655,NA,2
1242,2001-01-05,40,4655,12/01,NA
9367,2006-06-14,17,3585,NA,NA
2547,2000-12-15,19,4598,51/01,1
2543,2000-11-02,43,4598,437/00,1
9377,2006-06-14,17,2910,"419/06, 453/06",NA
33017,2001-03-28,15,5465,NA,2
33018,2001-04-05,56,5465,107/01,2
33019,2001-03-29,15,5466,NA,2
33020,2001-04-05,56,5466,107/01,2
33021,2001-03-28,15,5020,NA,2
33022,2001-03-28,15,5021,NA,2
33023,2001-04-05,56,5021,107/01,2
33024,2001-03-28,15,5022,NA,2
33025,2001-03-30,15,5023,NA,2
33027,2000-10-26,15,4878,NA,1
33028,2001-04-06,45,4572,109/01,1
21145,2006-06-14,21,3307,236/06,NA
33030,2000-04-03,15,4854,NA,2
33032,2000-12-12,70,4854,NA,NA
33033,1999-09-08,15,4489,NA,2
33036,2001-05-22,21,4489,"268/01, 484/01",NA
33037,2001-05-31,45,4489,268/01,1
33038,2000-03-16,15,4939,NA,1
33039,2000-03-16,15,4940,NA,1
33040,2000-02-28,15,4702,NA,1
10472,2007-05-08,21,289,"156/07, 184/07",NA
10279,2007-05-03,21,3539,"182/07, 438/07",NA
33043,2000-03-17,43,4363,64/00,1
33045,2000-03-16,15,4941,NA,1
33046,2000-03-21,15,4942,NA,1
33047,2000-03-22,15,4943,NA,1
